,Recency,Frequency,Monetary,Recency_Score,Frequency_Score,Monetary_Score,RFM_Score,Segment
331,0.6300268096514745,0.00956937799043062,0.010744737033130123,1,3,5,9,Potential Loyalist
332,0.7506702412868633,0.004784688995215311,0.013604097442303344,1,2,5,8,Recent Customers
333,0.23056300268096516,0.0,0.0003999914063231046,2,1,1,4,Recent Customers
334,0.040214477211796246,0.05741626794258373,0.028040439673637275,4,5,5,14,Champions
335,0.3109919571045576,0.004784688995215311,0.009962633921997822,2,2,5,9,Potential Loyalist
336,0.13672922252010725,0.00956937799043062,0.005465407202885934,3,3,4,10,Loyal Customers
337,0.01876675603217158,0.004784688995215311,0.006775443297042654,5,2,4,11,Potential Loyalist
338,0.3672922252010724,0.004784688995215311,0.0017632740367248354,2,2,3,7,Recent Customers
339,0.8471849865951743,0.0,0.006045123513049434,1,1,4,6,Recent Customers
340,0.00804289544235925,0.028708133971291867,0.02494461039773521,5,5,5,15,Champions
341,0.6380697050938338,0.0,0.004081282764731464,1,1,4,6,Recent Customers
342,0.5630026809651475,0.0,0.004823058405383296,1,1,4,6,Recent Customers
343,0.1581769436997319,0.0,0.003185049343336735,3,1,3,7,Recent Customers
344,0.04289544235924933,0.019138755980861243,0.004946503290685903,4,4,4,12,Champions
345,0.05093833780160858,0.02392344497607655,0.002934376641872291,4,5,3,12,Champions
346,0.09919571045576407,0.03349282296650718,0.01420868830726763,3,5,5,13,Champions
347,0.16890080428954424,0.004784688995215311,0.002950471942037505,3,2,3,8,Recent Customers
348,0.010723860589812333,0.019138755980861243,0.008318593583392677,5,4,5,14,Champions
349,0.002680965147453083,0.02392344497607655,0.007943833612140095,5,5,5,15,Champions
350,0.021447721179624665,0.004784688995215311,0.0020499916454328852,5,2,3,10,Potential Loyalist
351,0.9731903485254692,0.0,0.0011132880014497904,1,1,2,4,Recent Customers
352,0.02412868632707775,0.00956937799043062,0.0016547110586703313,5,3,2,10,Potential Loyalist
353,0.17158176943699732,0.0,0.0003277945277549711,3,1,1,5,Recent Customers
354,0.5120643431635389,0.0,0.0011595753724348962,1,1,2,4,Recent Customers
355,1.0,0.0,0.0006873513995166843,1,1,1,3,Recent Customers
356,0.6863270777479893,0.0,0.0014294482324112806,1,1,2,4,Recent Customers
357,0.8954423592493298,0.004784688995215311,0.0019467104953705134,1,2,3,6,Recent Customers
358,0.13941018766756033,0.004784688995215311,0.003070633528858516,3,2,3,8,Recent Customers
359,0.04825737265415549,0.0,0.0015362981851710395,4,1,2,7,Recent Customers
360,0.9785522788203753,0.0,0.000906582949217151,1,1,2,4,Recent Customers
361,0.02412868632707775,0.00956937799043062,0.02489967917177511,5,3,5,13,Champions
362,0.49865951742627346,0.0,0.0015259486573486179,1,1,2,4,Recent Customers
363,0.09651474530831099,0.00956937799043062,0.001726051424591092,3,3,2,8,Promising Customers
364,0.4745308310991957,0.0,0.0017462508478583007,2,1,2,5,Recent Customers
365,0.6970509383378016,0.00956937799043062,0.001837398068749558,1,3,3,7,Needs Attention
366,0.11796246648793565,0.0,0.0008195398514278887,3,1,1,5,Recent Customers
367,0.2707774798927614,0.0,0.00044938363565493703,2,1,1,4,Recent Customers
368,0.3941018766756032,0.004784688995215311,0.003795278916562892,2,2,4,8,Recent Customers
369,0.2546916890080429,0.004784688995215311,0.002042068903444687,2,2,3,7,Recent Customers
370,0.7506702412868633,0.0,0.0005925639998740925,1,1,1,3,Recent Customers
371,0.6997319034852547,0.0,0.005503379263586128,1,1,4,6,Recent Customers
372,0.005361930294906166,0.014354066985645932,0.0033630255338554112,5,4,4,13,Champions
373,0.5710455764075067,0.0,0.0003308993861016976,1,1,1,3,Recent Customers
374,0.18766756032171583,0.004784688995215311,0.0033863655034963203,3,2,4,9,Potential Loyalist
375,0.19839142091152814,0.019138755980861243,0.006279308346051951,2,4,4,10,Loyal Customers
376,0.1581769436997319,0.0,0.0014172429271862182,3,1,2,6,Recent Customers
377,0.005361930294906166,0.028708133971291867,0.005262984713890158,5,5,4,14,Champions
378,0.013404825737265416,0.00956937799043062,0.001535120480280902,5,3,2,10,Potential Loyalist
379,0.005361930294906166,0.02392344497607655,0.0036355749958548356,5,5,4,14,Champions
380,0.900804289544236,0.004784688995215311,0.001045659190334312,1,2,2,5,Recent Customers
381,0.09919571045576407,0.02392344497607655,0.024320105613719504,3,5,5,13,Champions
382,0.6997319034852547,0.0,0.0007674710200730163,1,1,1,3,Recent Customers
383,0.08310991957104558,0.004784688995215311,0.001366958497180039,4,2,2,8,Recent Customers
384,0.38605898123324395,0.0,0.0014895468698352733,2,1,2,5,Recent Customers
385,0.7560321715817695,0.0,0.0011148225866096666,1,1,2,4,Recent Customers
386,0.1554959785522788,0.014354066985645932,0.009324781815893891,3,4,5,12,Champions
387,0.4611260053619303,0.0,0.00047857644171956043,2,1,1,4,Recent Customers
388,0.08847184986595175,0.004784688995215311,0.0024379561866657968,3,2,3,8,Recent Customers
389,0.005361930294906166,0.06220095693779905,0.01995467477822211,5,5,5,15,Champions
390,0.3833780160857909,0.014354066985645932,0.009731304131153213,2,4,5,11,Loyal Customers
391,0.010723860589812333,0.11483253588516747,0.014354973529833512,5,5,5,15,Champions
392,0.18498659517426275,0.004784688995215311,0.003993454530348777,3,2,4,9,Potential Loyalist
393,0.1742627345844504,0.03349282296650718,0.006075030079653535,3,5,4,12,Champions
394,0.07506702412868632,0.004784688995215311,0.0011632869272401787,4,2,2,8,Recent Customers
395,0.7131367292225201,0.014354066985645932,0.001263677347117667,1,4,2,7,Promising Customers
396,0.05630026809651474,0.0,0.0031103543028804304,4,1,3,8,Recent Customers
397,0.08042895442359249,0.004784688995215311,0.00375041906665674,4,2,4,10,Loyal Customers
398,0.257372654155496,0.0,0.00048243074863273816,2,1,1,4,Recent Customers
399,0.7882037533512064,0.0,0.0011118604803708357,1,1,2,4,Recent Customers
400,0.35924932975871315,0.02392344497607655,0.00698450375905557,2,5,4,11,Loyal Customers
401,0.20911528150134048,0.00956937799043062,0.004726879172688723,2,3,4,9,Potential Loyalist
402,0.9973190348525469,0.0,0.0001359713827704344,1,1,1,3,Recent Customers
403,0.01876675603217158,0.02392344497607655,0.007779740064114253,5,5,5,15,Champions
404,0.5630026809651475,0.004784688995215311,0.003948523304388678,1,2,4,7,Recent Customers
405,0.13672922252010725,0.0,0.0018600599658779638,3,1,3,7,Recent Customers
406,0.3672922252010724,0.0,0.0005250422528395357,2,1,1,4,Recent Customers
407,0.06702412868632708,0.004784688995215311,0.005596703454122791,4,2,4,10,Loyal Customers
408,0.7560321715817695,0.0,0.0019953889641628683,1,1,3,5,Recent Customers
409,0.06702412868632708,0.028708133971291867,0.014406614104864698,4,5,5,14,Champions
410,0.4959785522788204,0.02392344497607655,0.005735280062862318,1,5,4,10,Loyal Customers
411,0.2225201072386059,0.004784688995215311,0.0013584290587332847,2,2,2,6,Recent Customers
412,0.8739946380697051,0.004784688995215311,0.0021411745543511163,1,2,3,6,Recent Customers
413,0.7533512064343164,0.0,0.0013347322088226368,1,1,2,4,Recent Customers
414,0.38069705093833783,0.004784688995215311,0.0012249201498240475,2,2,2,6,Recent Customers
415,0.15281501340482573,0.004784688995215311,0.007915675758857715,3,2,5,10,Loyal Customers
416,0.00804289544235925,0.05263157894736842,0.005480860118565618,5,5,4,14,Champions
417,0.6300268096514745,0.004784688995215311,0.00305129061823868,1,2,3,6,Recent Customers
418,0.11796246648793565,0.00956937799043062,0.0020457090821960214,3,3,3,9,Potential Loyalist
419,0.7372654155495979,0.0,0.0010635032038212454,1,1,2,4,Recent Customers
420,0.021447721179624665,0.004784688995215311,0.005221301098384681,5,2,4,11,Potential Loyalist
421,0.064343163538874,0.014354066985645932,0.0025105456335306428,4,4,3,11,Loyal Customers
422,0.23324396782841822,0.0,0.0011029384736273688,2,1,2,5,Recent Customers
423,0.16621983914209115,0.00956937799043062,0.004194128306022833,3,3,4,10,Loyal Customers
424,0.17962466487935658,0.004784688995215311,0.004919237638077869,3,2,4,9,Potential Loyalist
425,0.5710455764075067,0.004784688995215311,0.0012637844111985889,1,2,2,5,Recent Customers
426,0.06166219839142091,0.0,0.001357822362274729,4,1,2,7,Recent Customers
427,0.4959785522788204,0.00956937799043062,0.0011812736928350075,1,3,2,6,Promising Customers
428,0.08042895442359249,0.0,0.0006714345394863393,4,1,1,6,Recent Customers
429,0.10991957104557641,0.004784688995215311,0.0013304496455857728,3,2,2,7,Recent Customers
430,0.546916890080429,0.004784688995215311,0.000772645783984227,1,2,1,4,Recent Customers
431,0.021447721179624665,0.1291866028708134,0.06300556997312191,5,5,5,15,Champions
432,0.707774798927614,0.0,0.0004949215580735917,1,1,1,3,Recent Customers
433,0.045576407506702415,0.004784688995215311,0.0018185904785343297,4,2,3,9,Potential Loyalist
434,0.029490616621983913,0.019138755980861243,0.010420225803856747,5,4,5,14,Champions
435,0.4691689008042895,0.004784688995215311,0.0026766020230400474,2,2,3,7,Recent Customers
436,0.10455764075067024,0.019138755980861243,0.007775243372715547,3,4,5,12,Champions
437,0.058981233243967826,0.03349282296650718,0.01097421104657209,4,5,5,14,Champions
438,0.005361930294906166,0.019138755980861243,0.005932420723865961,5,4,4,13,Champions
439,0.010723860589812333,0.019138755980861243,0.008863585443310604,5,4,5,14,Champions
440,0.3967828418230563,0.004784688995215311,0.0012977951009046842,2,2,2,6,Recent Customers
441,0.3699731903485255,0.014354066985645932,0.010728356228749118,2,4,5,11,Loyal Customers
442,0.34048257372654156,0.0,0.0021198688022477175,2,1,3,6,Recent Customers
443,0.01876675603217158,0.02392344497607655,0.004765029673523788,5,5,4,14,Champions
444,0.04289544235924933,0.0,0.0005861044669918227,4,1,1,6,Recent Customers
445,0.021447721179624665,0.17224880382775118,0.05919605153379645,5,5,5,15,Champions
446,0.4289544235924933,0.0,0.0014467212374666325,2,1,2,5,Recent Customers
447,0.16890080428954424,0.0,0.0006315710133565296,3,1,1,5,Recent Customers
448,0.23324396782841822,0.014354066985645932,0.00333219107854999,2,4,3,9,Potential Loyalist
449,0.010723860589812333,0.004784688995215311,0.0024769275121212598,5,2,3,10,Potential Loyalist
450,0.09115281501340483,0.019138755980861243,0.007361369323899609,3,4,5,12,Champions
451,0.8337801608579088,0.0,0.0004205833978870261,1,1,1,3,Recent Customers
452,0.2064343163538874,0.004784688995215311,0.0014839081615734024,2,2,2,6,Recent Customers
453,0.05630026809651474,0.06698564593301436,0.1500894234891884,4,5,5,14,Champions
454,0.06166219839142091,0.00956937799043062,0.00216815470274336,4,3,3,10,Loyal Customers
455,0.002680965147453083,0.028708133971291867,0.007711111988243507,5,5,5,15,Champions
456,0.04289544235924933,0.014354066985645932,0.003796849189749742,4,4,4,12,Champions
457,0.03753351206434316,0.014354066985645932,0.005368442833597936,4,4,4,12,Champions
458,0.06702412868632708,0.0,0.00040734313987972136,4,1,1,6,Recent Customers
459,0.16890080428954424,0.03349282296650718,0.04133315908059362,3,5,5,13,Champions
460,0.1447721179624665,0.004784688995215311,0.003260244016170673,3,2,3,8,Recent Customers
461,0.3485254691689008,0.00956937799043062,0.0024407041647427842,2,3,3,8,Needs Attention
462,0.09383378016085792,0.004784688995215311,0.002157376918597252,3,2,3,8,Recent Customers
463,0.7694369973190349,0.0,0.0016521772087551864,1,1,2,4,Recent Customers
464,0.3833780160857909,0.02392344497607655,0.0057243238385813406,2,5,4,11,Loyal Customers
465,0.040214477211796246,0.028708133971291867,0.007369399129968727,4,5,5,14,Champions
466,0.08042895442359249,0.03349282296650718,0.014871985976603929,4,5,5,14,Champions
467,0.002680965147453083,0.00956937799043062,0.006577303371283743,5,3,4,12,Champions
468,0.021447721179624665,0.02392344497607655,0.003797455886208297,5,5,4,14,Champions
469,0.013404825737265416,0.014354066985645932,0.00495274869540633,5,4,4,13,Champions
470,0.02412868632707775,0.0,0.001177169569733013,5,1,2,8,Needs Attention
471,0.0,0.04784688995215311,0.016977365439900256,5,5,5,15,Champions
472,0.8176943699731903,0.0,0.00038568050750658386,1,1,1,3,Recent Customers
473,0.02412868632707775,0.03349282296650718,0.014337807588859082,5,5,5,15,Champions
474,0.016085790884718495,0.004784688995215311,0.0009506933505568509,5,2,2,9,Potential Loyalist
475,0.01876675603217158,0.03349282296650718,0.006625946152049125,5,5,4,14,Champions
476,0.2359249329758713,0.0,0.0027547944901397904,2,1,3,6,Recent Customers
477,0.02412868632707775,0.0,0.0005716508160674064,5,1,1,7,Needs Attention
478,0.9571045576407506,0.004784688995215311,0.00592742440008962,1,2,4,7,Recent Customers
479,0.2975871313672922,0.0,0.0004851787267097259,2,1,1,4,Recent Customers
480,0.016085790884718495,0.014354066985645932,0.0016139553318661748,5,4,2,11,Potential Loyalist
481,0.00804289544235925,0.4066985645933014,0.03993458099151474,5,5,5,15,Champions
482,0.5281501340482574,0.0,0.0005167626305815985,1,1,1,3,Recent Customers
483,0.5656836461126006,0.0,0.0026359176722898386,1,1,3,5,Recent Customers
484,0.4155495978552279,0.0,0.00014003981784545526,2,1,1,4,Recent Customers
485,0.42091152815013405,0.03827751196172249,0.026319563012957396,2,5,5,12,Champions
486,0.0777479892761394,0.004784688995215311,0.0013283797400212884,4,2,2,8,Recent Customers
487,0.6487935656836461,0.0,0.0013937602054374136,1,1,2,4,Recent Customers
488,0.04825737265415549,0.0,0.00034795826299520617,4,1,1,6,Recent Customers
489,0.0,0.004784688995215311,0.004423102687087166,5,2,4,11,Potential Loyalist
490,0.19571045576407506,0.004784688995215311,0.001993890067029966,2,2,3,7,Recent Customers
491,0.7801608579088471,0.0,0.0019104514599650644,1,1,3,5,Recent Customers
492,0.005361930294906166,0.06698564593301436,0.02471078244500243,5,5,5,15,Champions
493,0.08042895442359249,0.00956937799043062,0.0014614247045798658,4,3,2,9,Potential Loyalist
494,0.058981233243967826,0.004784688995215311,0.001797820046835539,4,2,3,9,Potential Loyalist
495,0.058981233243967826,0.014354066985645932,0.00148019660676812,4,4,2,10,Loyal Customers
496,0.00804289544235925,0.00956937799043062,0.0034775127243875776,5,3,4,12,Champions
497,0.225201072386059,0.0,0.0007541593860117637,2,1,1,4,Recent Customers
498,0.05630026809651474,0.014354066985645932,0.004378528341396805,4,4,4,12,Champions
499,0.5227882037533512,0.00956937799043062,0.0016269457736846624,1,3,2,6,Promising Customers
500,0.28418230563002683,0.00956937799043062,0.0019087741226972924,2,3,3,8,Needs Attention
501,0.00804289544235925,0.05741626794258373,0.03504143130115477,5,5,5,15,Champions
502,0.8498659517426274,0.0,0.0004316466862489249,1,1,1,3,Recent Customers
503,0.28150134048257375,0.00956937799043062,0.0005319300420454921,2,3,1,6,Promising Customers
504,0.029490616621983913,0.08133971291866028,0.020184826864176577,5,5,5,15,Champions
505,0.4638069705093834,0.004784688995215311,0.0018332939456475632,2,2,3,7,Recent Customers
506,0.14745308310991956,0.0,0.0002911072360258355,3,1,1,5,Recent Customers
507,0.8632707774798928,0.0,0.0008189331549693328,1,1,1,3,Recent Customers
508,0.9946380697050938,0.0,0.00018040297635289922,1,1,1,3,Recent Customers
509,0.021447721179624665,0.03349282296650718,0.005930779074625163,5,5,4,14,Champions
510,0.0,0.05741626794258373,0.017169295648965716,5,5,5,15,Champions
511,0.026809651474530828,0.0430622009569378,0.012370469413897673,5,5,5,15,Champions
512,0.13941018766756033,0.019138755980861243,0.011942213090211267,3,4,5,12,Champions
513,0.19302949061662197,0.00956937799043062,0.002818961562638804,2,3,3,8,Needs Attention
514,0.016085790884718495,0.0,0.0007280357502668929,5,1,1,7,Needs Attention
515,0.040214477211796246,0.1291866028708134,0.025972675390771402,4,5,5,14,Champions
516,0.00804289544235925,0.03827751196172249,0.009337344001388692,5,5,5,15,Champions
517,0.16890080428954424,0.004784688995215311,0.0024621169809271046,3,2,3,8,Recent Customers
518,0.0,0.019138755980861243,0.003480867398923121,5,4,4,13,Champions
519,0.30294906166219837,0.02392344497607655,0.024667564244337078,2,5,5,12,Champions
520,0.058981233243967826,0.004784688995215311,0.002360120599835792,4,2,3,9,Potential Loyalist
521,0.08042895442359249,0.00956937799043062,0.0044520813649899455,4,3,4,11,Loyal Customers
522,0.026809651474530828,0.004784688995215311,0.0028531863805067426,5,2,3,10,Potential Loyalist
523,0.13672922252010725,0.004784688995215311,0.0036051331088461265,3,2,4,9,Potential Loyalist
524,0.9544235924932976,0.0,0.0006800353539870415,1,1,1,3,Recent Customers
525,0.1447721179624665,0.004784688995215311,0.0022939193097992684,3,2,3,8,Recent Customers
526,0.19571045576407506,0.004784688995215311,0.0032900078306668783,2,2,3,7,Recent Customers
527,0.3672922252010724,0.00956937799043062,0.003144364992586526,2,3,3,8,Needs Attention
528,0.21179624664879357,0.00956937799043062,0.0032421144984679487,2,3,3,8,Needs Attention
529,0.021447721179624665,0.004784688995215311,0.002416043738103842,5,2,3,10,Potential Loyalist
530,0.7292225201072386,0.0,0.001843001088984455,1,1,3,5,Recent Customers
531,0.7774798927613941,0.0,0.0020002068478043407,1,1,3,5,Recent Customers
532,0.26273458445040215,0.0,0.001089484087458221,2,1,2,5,Recent Customers
533,0.08042895442359249,0.004784688995215311,0.0022458832254924426,4,2,3,9,Potential Loyalist
534,0.08310991957104558,0.0430622009569378,0.011554141484897433,4,5,5,14,Champions
535,0.034852546916890076,0.014354066985645932,0.006552000560159271,4,4,4,12,Champions
536,0.16890080428954424,0.004784688995215311,0.002343561355319918,3,2,3,8,Recent Customers
537,0.03753351206434316,0.07655502392344497,0.020830601712268706,4,5,5,14,Champions
538,0.5656836461126006,0.0,0.00124247865909519,1,1,2,4,Recent Customers
539,0.2064343163538874,0.00956937799043062,0.004333989683733419,2,3,4,9,Potential Loyalist
540,0.064343163538874,0.00956937799043062,0.0009685730520707585,4,3,2,9,Potential Loyalist
541,0.6675603217158177,0.0,0.0006545184147007262,1,1,1,3,Recent Customers
